Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
Europe & Central Asia,ECS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75248780526937,4.16822372824511,3.97966081834134,3.89775609110608,3.92521244695337,3.90562311970966,3.6752192242136,3.35685723840175,3.26383764018353,3.09002617801938,3.03182460780604,2.92143698360448,2.79655716706041,2.70087052065193,2.3840864479554,2.20899575454455,2.1594786651248,2.10490588260007,2.07332658531632,2.16181011480946,2.19090419758223,2.12259563870605,2.12291044515128,2.15210201870924,2.15841880233611,2.09839928615159,2.12044862953925,2.02294101119553,2.03648263486139,2.10778989263863,
Ecuador,ECU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.6548595252887,34.0353983300252,35.2529029353015,34.1957499512678,31.8358566226555,31.3130788162474,28.0337459253875,28.4055380642007,29.2818942533795,26.2521799930883,26.0292779221651,25.2587816484435,25.8356518844639,25.3754990501017,24.0938427821548,22.3551822334737,20.1177300940648,18.7030722359671,18.2001239092383,16.0225688613038,16.1108945516136,15.7664394894899,15.9260653705014,16.900845128291,18.6133403784386,18.8789498131776,20.8114914655921,21.3475716289276,22.0108036177632,22.4006908587262,20.5210053878115,20.8630768323822,18.9221169961655,23.4031589633143,22.1459459595206,21.9121688235555,20.7500581031484,20.1087737333262,17.4759454640616,17.5713518152118,15.4045442662352,12.6572665949658,11.2309228939984,10.8432997178355,9.69192133694068,9.48116929916905,9.40813610619229,9.35565570716795,8.96568289225354,9.91394134641047,9.73311807843671,9.60111666656407,8.64241274882244,8.76934290282697,9.12650825871229,9.45485142211309,9.51901672818233,9.32925891153764,8.94926952274822,8.80053114288692,9.80330238408809,
"Egypt, Arab Rep.",EGY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.6488257782632,27.1530794786609,24.6278257673222,24.4218621257896,23.1990231990232,25.6941072610903,24.8844722528933,24.1557519330914,25.3800708940528,25.5436799524976,24.109820089955,22.9315401250111,23.7496872480609,26.5749311983988,28.8074922893356,27.6655485621679,26.0149747934254,24.8188163071414,23.394542365248,20.0564426369863,16.5818608511851,21.6205656656919,18.0486284289277,19.0451127819549,18.1075949367089,17.1045576407507,17.390022675737,19.6330089320388,18.0454550324675,18.6948049350649,18.5125262004175,16.9866672,15.5859094176851,15.7390463917526,15.7142857142857,15.7107843137255,16.1150828247602,15.7510342233923,15.8844815588031,15.9086475942783,15.5380770361658,15.3512684694731,15.4048561625759,15.2867065868263,14.2699361219864,13.9818012999071,13.2372025254978,13.4201262083781,12.6302400893356,12.9979466513145,13.3407591579645,13.8691050980964,11.2727652713919,11.2743496022361,11.3377042253521,11.3940627685257,11.769317930169,11.4852853025937,11.225001126786,11.0489750286541,11.5083075601375,
Euro area,EMU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35662565834805,2.23855804483617,2.07116616267225,2.10651632424886,2.49501835377345,2.49119913205481,2.40659987589755,2.29572461495256,2.15909539674678,2.09822223832659,2.08013736627303,1.93809834151188,1.85508571874484,1.82216557688869,1.60564520958378,1.50341380884528,1.53816198823744,1.48153615325116,1.35066809029957,1.49431239617907,1.54106765447847,1.54920642756137,1.59688919240662,1.57854448635273,1.54544060489376,1.49427897802759,1.58483761846679,1.52320654283618,1.50564754219124,1.58468158020985,
Eritrea,ERI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3517171994329,19.4351344723289,21.9131656082071,18.8116670721488,16.2273737694506,15.1153427506646,23.3670870070068,22.7223359743613,12.5904217689804,15.163844400074,13.6018100565387,11.8299212236971,10.642274296598,22.6000002108942,24.59999989582,24.2659805873687,16.7763073752775,14.1242274354984,,,,,,,,,,,,
Spain,ESP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88459968561925,4.38897553776244,4.30221003412496,4.15041196561827,3.81737821101418,3.74530563354845,3.67764014761916,3.48901743975068,3.4311562499221,3.12832703269699,2.7690522635835,2.41168014679879,2.50795182694444,2.36845686639791,2.26545206640089,2.43113463203907,2.37327299407857,2.4083041492621,2.62234061320255,2.53633649111861,2.73536317152164,2.82572003160238,2.7885291517876,2.75759416717432,2.59463586137619,3.14800685949794,
Estonia,EST,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13064126210233,4.12813147933271,4.08873645802036,5.05182797296934,3.62814718696064,3.88500958820541,3.49396864407665,3.55352070544501,3.46019281311318,3.61949868570147,3.28731485717963,3.14433783651327,3.92554044689292,3.40143713491535,2.47116868442475,3.17107206970876,3.67986795909351,3.31546320909195,3.08811099529242,3.16426999575923,2.85804688997265,2.11360999746642,2.38620546594402,2.22100935808475,2.51117379776427,2.16649665555797,
Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,54.739136352108,53.2565096720953,54.3770917751899,47.8982583681861,52.578448093928,50.9863663510251,49.1247697334261,48.5930538617524,48.3909142507917,49.4912480282983,58.66606231762,63.8313362921757,59.94529819485,52.69945117253,51.9247039197336,51.1653684339559,54.0289892861134,49.0619078585,45.4854631511914,44.6660179485759,42.3405711240311,38.6923716914638,37.2850554139561,38.6797549469264,41.1744985607337,42.5241701226393,42.2650121920913,45.1845583729593,45.8826942649105,41.4468200699758,41.2499638574537,44.3309427521463,41.2395055340925,38.5204496889284,36.0569753905786,34.6988795973718,33.7792806688833,31.1119291620779,33.521071998115,35.4514063305248,
European Union,EUU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7653119268222,2.62872666567048,2.52173560879524,2.53968613252853,2.92125701497644,2.88172742496732,2.80334347777264,2.60135863910532,2.41698285439106,2.32323475647824,2.34366886043442,2.14891276895168,2.06357078327629,2.0708171382171,1.77066893973115,1.66382682605314,1.67700418656856,1.61784694188918,1.48480785307198,1.61613771382643,1.70007316759639,1.68489018379477,1.73225374711542,1.69960162022176,1.63292067373953,1.59059871767242,1.69072809463654,1.60481144601887,1.58886417488388,1.65990261562905,
Fragile and conflict affected situations,FCS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,15.382894228412,16.10695771896,16.6209041359689,17.6362588337621,18.4005210389497,18.474762162058,19.0785294916697,20.9759662713241,20.0630424371402,19.299902196547,20.9015087442509,21.1906310583334,21.4789331330619,22.8165280845756,22.5967805508802,21.9512781794118,21.3444513822602,21.7172276527413,20.1535897323723,18.7193674646063,20.0153765091793,23.6094947611913,22.1497280951423,19.1617145956135,18.631033010612,17.8438439281803,17.532610821782,17.4568625370827,18.6305759555434,17.256794642324,16.5952304712444,16.6164616601458,15.9224981983494,15.5735980276114,17.6440562320737,17.5872732401836,17.009412867045,16.5074750055073,17.6719189800162,19.1714314497828,
Finland,FIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,9.79916216938332,9.30482676964234,8.66122146796428,8.25343023494556,8.13165103910033,8.58068158184033,7.66280505424646,7.77048337733337,7.56617523873346,7.24279835390946,6.87784359172461,6.5573509004195,5.28087896508949,5.19531300913676,5.22057025765214,5.39693708154223,4.82514183132142,4.27803071406666,4.37298735240584,4.18627202503609,3.79709586094227,3.44915411968692,3.42306893968793,2.89938077925527,2.88616092533644,2.95363597719177,2.76433332411428,2.67230580660803,2.53576629829521,2.37972259665655,2.27826118637172,2.00119146081193,2.38036691755046,2.20523511697938,2.25368231662696,2.41890476924467,2.32123556803604,2.31449932102051,2.36735333127774,2.39829480369459,2.25370768976039,2.31061337452533,2.31594204179389,2.38662257782651,2.45609066335689,2.45078735989906,
Fiji,FJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,37.84046692607,33.0035971223022,30.3082191780822,29.0726817042606,26.5290519877676,26.4060356652949,24.3565599497803,25.1303441084463,21.5667767815007,22.0436280137773,22.3765822120656,23.3333333333333,23.4708350869781,23.5765951451139,21.4058573273098,20.0939903161492,19.7136822342173,20.28057128387,17.9640151515151,18.5780492186097,16.6265963380672,13.9006508272563,16.3853691886964,18.9584730108777,20.8957821457821,17.6316452506929,19.6429416301512,17.9579343434343,18.2567042115573,17.5759855852727,17.0122576808721,17.9182896262766,17.174961203941,17.3071772897697,14.8164103923648,14.3705282386969,16.4049185915419,14.9875430394984,13.012812333865,13.3109099072134,12.5143538475649,12.349896656794,12.0743313492063,12.3726571154966,11.8829102406206,10.6974950619792,10.0884444017423,9.38189737562413,9.21771557173261,9.67577870713452,10.1131069949223,8.0985227018506,7.8716240846939,10.6643336396929,10.5318273601847,10.9065232691879,11.8491481459647,14.8936976269305,
France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.5372165520776,9.07927129492861,9.8320036551506,8.82841646549832,7.98671471980779,7.78702467875743,7.59302634438461,7.56602825395053,7.32266617528127,6.67995657049285,6.62779041830419,6.06667998173933,6.77628173586304,6.77511908409705,5.41202768344581,4.81312214892571,4.55922703329274,4.31574247002187,4.17050327725428,4.13349740086889,3.60736658033955,3.53167250017157,4.05263580033072,3.59547556386354,3.35898052416446,3.33764908821429,3.23460954878246,3.08814544214079,2.84939176299563,3.12499686597715,3.13683503140822,2.61435094645531,2.59278875102455,2.29573275639404,2.40069431554573,2.44477223085466,2.40428151846333,2.34425581519473,2.36245983418843,2.23626141060772,2.0983575513075,2.10700819139254,2.01085885192927,1.85016428870167,1.82269094417374,1.68010170422531,1.51849064281003,1.6129929533935,1.51522299962858,1.32316199671353,1.60402828863388,1.6502871934041,1.63179503677703,1.45863217691004,1.55635615985933,1.60564438654459,1.43711486668854,1.54241477388973,1.64887661606241,1.52245926892254,1.59684045057016,
Faroe Islands,FRO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9263709471018,16.2962394277891,18.1569598952977,18.1381324790351,15.5812367079973,12.0512898669999,12.0541010836036,11.6490049607196,14.0529272694918,12.7225912022331,9.73977275476384,10.0998306004638,14.7015777415079,14.4394424336694,12.4894213091312,15.199636716076,15.0995637445468,15.8651831301833,20.6817812008461,19.0103064779845,17.1771849698983,18.1703076664828,,
"Micronesia, Fed. Sts.",FSM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,42.1596244131455,,,,,,,,,,,,23.9208973202338,23.3730386982022,23.1081909708493,25.2538114551308,23.6482609969542,24.0750489343333,23.0457702569065,23.2200850084035,23.1716285795425,21.9593233320568,22.4277504685716,22.3397395065668,24.9815411360068,26.2006398751107,25.0321994144523,24.7460043826431,26.3657173621979,28.10718575811,26.4115374333574,24.9026219715402,26.2016892166227,27.1669136581261,27.6299354072962,22.5121991937448,22.5138619116866,,
Gabon,GAB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.1865389648732,35.2118440048759,35.8854658597624,44.0835734129569,30.1804288767312,26.3063063063063,25.1655670803919,24.1018113772455,18.3813392643788,18.6215505995897,18.5474930620127,13.7963843958135,13.0875576036866,11.6076970825574,8.20554210384719,6.40138624567474,5.00625782227785,5.46218487394958,6.50964391691395,7.44647843623953,6.75735567352356,6.11719866603144,6.1233080999243,6.50003714307823,6.1046138028531,6.75108297234255,9.24493085602783,10.9925985952587,10.0761754547771,8.68588543616623,7.32444773540664,7.62366643244559,8.25138826962831,8.48423087977842,9.0860151275082,8.0316742081448,7.09283163965943,7.21752275578142,7.02079395085066,7.29362591431557,6.21362452192229,6.14393258219291,5.74386163895503,6.00402093513223,5.46729104251047,4.98463861102881,4.91120031463828,4.95783080287957,4.22984203194841,5.04416979273101,3.91445441728357,3.43228977977158,3.35369777676334,3.32908065074657,3.62120476996243,4.31162904410146,4.97313690987068,5.2657648440765,5.43757843993054,5.55441626649173,6.40403464079651,
United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,1.30433964133558,1.27952762953612,1.26899564098368,1.28027408602667,1.32351099576487,1.26596571788831,1.10166268951188,0.973049645390071,0.969168119833903,0.881460194354038,0.855187517109225,0.78717470077962,0.921719903912784,0.879406585638455,0.766703176341731,0.550810530653148,0.601066553162093,0.56710982901975,0.682519337628417,0.687756576793349,0.607212705639444,0.696988990694164,0.643778077662303,0.644709762651544,0.754961868118655,0.647464812431074,0.576173402476147,0.573629478957654,0.568916122573994,0.58828913687383,0.574942034687806,
Georgia,GEO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,23.0088495575221,23.5772357723577,21.5384615384615,21.969696969697,24.2857142857143,24.2857142857143,24.8175182481752,22.5352112676056,22.6027397260274,21.5277777777778,30,26.5625,52.3458445040214,,,,33.1523846452113,27.5066411995873,26.2440015133112,24.7217175013672,20.6020089027155,20.9619418639497,19.2408798283262,19.3015027848811,16.3950612257362,14.7699403660646,11.1987759157064,9.19570666949123,8.13162847511651,8.10130101189814,8.45080104117022,9.13194158257682,8.17561785413904,8.61641444963995,8.52621770980594,7.81376160306468,7.29657327826766,6.24018684251845,6.76219859459993,6.50458918722347,7.36975181591124,
Ghana,GHA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.8515535097814,35.3763440860215,37.8926038500507,35.9090909090909,35.3559870550162,43.5197817189632,43.2806324110672,40.2260638297872,41.7647058823529,45.9270364817591,46.5250110668437,44.16,46.6429840142096,48.9860039988575,51.137339055794,47.6623130796896,50.5669629175605,56.2035295171549,60.7119031735443,59.9674013181206,57.9202837673854,53.0842948806213,57.3411527917549,59.7305991154001,49.2428694453377,44.8925514796763,47.775389964274,50.6005361930295,49.6130122260739,48.9674812695895,44.8476174659294,45.5104758789699,44.779057218035,36.9308643888329,37.790585975024,38.7785905027284,38.9550830342103,35.7815976306205,36.0141073080481,35.7763437934285,35.2715219593039,35.2418001245052,35.1483770619295,36.5454059013539,37.9524260930096,37.4530129301836,28.948945669407,27.294114484663,29.4080967578414,30.9933842095403,28.0387379636491,23.663704967184,22.1311546901572,20.369842510769,20.7445295705715,20.785198369449,21.4813780612698,20.0806843397019,18.6872687484879,17.6074862837021,18.2377291849433,
Gibraltar,GIB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7870603637457,26.2001642122113,23.272760259924,23.5700718812982,24.6889470604942,18.2609112659189,16.555935535175,17.3945348842776,20.1684387011389,18.518746865602,17.3994073201129,20.1173641889713,21.1640985820229,21.495465419002,20.981831237982,21.740683481506,21.6316147118148,20.7799678991953,23.3141959078042,22.2810649606166,15.5845634221954,16.819709229747,15.9800071865572,16.3606188802973,17.4849487339116,16.069749632643,16.8316731896045,17.5452721202204,17.5238163775906,18.4782420543413,17.5899466631447,20.5284725323719,22.3259309476471,24.1886016618938,23.667242326192,
"Gambia, The",GMB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,32.2355921469284,32.2637106184364,32.2448979591837,32.1997874601488,30.2432308398348,30.3493449781659,32.2635135135135,32.2265625,32.2147651006711,32.0528211284514,32.6391539290533,30.9963584410679,27.9436383928571,26.6929300553188,27.0185652009075,30.6280648161972,35.4493147577711,32.2887016532845,28.0050346129641,26.3780647363331,28.8114499066584,30.5612442337263,27.4043433298862,25.9160408457967,24.3425539103612,18.158871137899,17.3256885880758,17.2064317037046,19.2307274500809,21.3587381999845,17.9458861689629,20.5803417396121,19.2035389947766,24.01224521455,24.5322844709577,25.4256323774963,24.1249321438198,26.7482904903386,31.502618345017,32.0906328098921,25.6002258377034,23.5661970390261,29.7757115194915,31.7342257887518,35.1932434877047,27.202420609824,27.393571461515,26.2221225134284,22.4588391707898,22.2088860199147,21.8613793599274,21.0018946913892,19.8715905862973,21.797195274515,,
Guinea-Bissau,GNB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,47.4555178252542,44.8506530971275,45.781224192476,42.8825278584812,41.3797926581123,47.7720023677741,48.0897041407319,46.1544005019133,51.6129297504546,51.5886628372506,42.1953345900094,49.2708309873085,46.7596766208068,42.4411618765109,41.3173435942506,46.4873822286271,45.2492156958963,53.5091086042615,53.9862196644117,48.6589904891744,56.9360486040611,51.2763002619496,47.8346191302551,52.8446108979528,52.2601979968733,51.7975865953754,54.2451842430326,53.6457303263262,61.4162561576355,55.0408302685302,41.7286714348049,37.5079549999131,41.8319889041465,42.3458792171253,41.9916814279146,44.3582884245079,42.2604025631166,43.1756928934391,46.6677169502863,43.9999180334168,45.0880467997574,45.0224585558608,46.892498013993,44.1356110135222,41.1323465870759,46.7881252736562,46.3483590123963,49.1578077854646,30.7237033700399,30.3965794546532,30.8632447518505,
Equatorial Guinea,GNQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51825527772648,1.37288404400353,0.892696119574311,1.05819979061204,1.06137128570531,1.05350238776435,1.05565709179581,1.19199068015273,1.29424877164029,1.88839087566802,2.33223920932761,2.31546339686272,2.25797967696779,2.43041755808522,2.99484757425053,
Greece,GRC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3758063584924,6.58492629656034,6.24163596918671,5.96504842141411,5.78349470517427,5.43524818135254,5.20270209625701,4.98711360482813,4.99978360011743,4.27540756814993,4.28422352376638,3.2012383202897,3.0373477565076,2.80724990773394,2.80495420572755,2.9883328440953,3.11375165365917,3.44092111293313,3.38764853323651,3.5818412676245,3.87037901605029,3.52053098365308,3.85097930152294,3.65885946614529,3.77917680732401,4.1178543585904,
Grenada,GRD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,17.7168465448858,16.0428661593085,17.339263020055,16.4786817129438,17.1331483344013,14.2733691568835,13.4349762410579,12.9970756166886,11.0659740989773,11.0874900379169,12.2994780466602,11.6884768513132,10.2697363601675,8.88479480497909,8.9187032808351,7.78476420567037,7.43277079817414,7.11657151801563,7.17646437393829,6.0008525621633,5.58635228941031,5.22580159122587,5.37224072714738,5.16416049399774,5.36590076582019,6.29051955717342,5.86974887101655,5.0143352561992,2.96407880724175,3.89055494436817,3.55708232832337,3.76733196411895,4.62642452810256,4.51319038659949,4.44779251616389,4.83221118515544,4.83540251850236,6.10163251922051,7.42834096121826,6.20638547046556,5.37154325760442,5.26417533940953,4.89453618239019,4.86866042130676,
Greenland,GRL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8778022320472,16.4497605026239,16.9456689293345,16.2452491333584,14.3313220056666,14.7291750060829,11.5861031645383,13.3982099730075,14.5808036302829,16.1929017960507,15.0270234424218,17.3355902451257,17.0377903864683,18.4117385602265,19.2315729127041,17.8943216847087,,,
Guatemala,GTM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,28.7337636122701,28.5124829222694,27.4131819745442,27.927370381869,27.2952388536341,27.3163392857143,27.6997027408303,28.2880502546043,27.8925063096487,27.8979069396776,28.0486272251022,27.2946749458376,26.3051609778246,25.8435632114268,25.38150623297,24.8447193064846,24.9856116763656,25.1242959203039,25.3419060622362,25.626271112711,25.8514989029553,25.6105030584007,25.9787697132577,25.8486266979399,25.6348000442043,25.8791598201071,25.739981757218,25.2850480357025,24.8661004165455,24.4872663963369,24.1507235373736,24.0560999377549,23.7267418759523,23.4398988332233,23.0463598231227,22.8211479342179,14.1721468397886,14.1702868527657,13.4691278963937,13.0735432996184,12.5899676936002,11.4490682853821,11.6376079270391,11.3336648903463,11.8486078978063,11.2341516901897,11.2587427520036,10.7227497533367,10.3562211023868,10.0744834989334,9.96700303156264,9.66139547275044,9.69628663196754,9.45520493530707,9.43421417388073,10.2434195654743,
Guam,GUM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.5777930089102,23.8543628374137,23.4590065828845,24.4606704281447,21.9526804432465,21.5724137931034,19.0843621399177,18.8337644015989,17.3667029379761,17.9302045728039,16.8222554144884,18.028718312356,17.3869514433506,16.4857320099256,27.6631402534828,28.7494736842105,20.7728192940762,18.7427758513381,20.2413820304488,19.8702963577407,20.6896551724138,18.7852234680791,20.1936376210235,19.8228882833787,20.8659037362656,22.5128205128205,22.5806462018731,25.8705028526474,22.619623552915,35.0629265283404,38.1295897145071,40.5225068008007,43.7946676937562,36.6788444624856,37.9503478599631,40.8582643553404,37.7689587112219,36.3533243799035,33.9058533127603,35.0139494280703,29.9832313022935,29.7373837926656,30.8816641067377,32.1128109729009,31.4937319776355,28.8858697300346,34.0002671124686,30.3848908197949,31.7275212436427,29.424109615119,28.528454473316,25.683716722514,25.4398677213445,25.6475105960994,24.5940576398839,25.4430832571575,20.3872409058451,22.7580322883832,19.5357040930948,17.5952962348857,16.8511786471615,
High income,HIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99083957877741,1.91649432925735,1.82886444040288,1.75546730501172,1.72511834767688,1.61488539514443,1.58088803323655,1.61526516511254,1.43300690780753,1.33051205019506,1.33385754211212,1.31321383774996,1.25457671149437,1.31207965246377,1.40273079478948,1.37232685253902,1.45202019492786,1.37367101399685,1.31989769098453,1.28816544018552,1.32347148339087,1.23654336121742,1.19864646945883,,
"Hong Kong SAR, China",HKG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0873270375124953,0.0894680511254657,0.0881032820206869,0.0751987993656245,0.0731235605934626,0.0674869434363105,0.0629926078474022,0.0614869792991817,0.0541731796493912,0.0656925288308839,0.0533684018528068,0.0487999048815413,0.0546866831053985,0.0572883662527095,0.0661945438173809,0.0679653751855497,0.0762114937211848,0.0652782749689402,0.0621490667587498,0.0723134685153416,,
Honduras,HND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.8149858483539,35.2610892756878,35.3965183752418,34.4100438810336,34.4857768052516,36.4395950063895,36.1669242658423,35.3703394081257,34.6320346320346,32.7245484487613,29.3222683264177,28.2489740082079,28.0199270249021,28.0000015342467,26.5828902851619,24.644128113879,25.519288780389,26.8942805299275,39.3880410902942,36.2485769467125,34.9605974167906,32.9380072902586,29.780466931517,28.2965749876239,25.7156311481898,24.8381353685626,24.6896731073036,23.6130233771827,25.2098990175198,24.5661237488416,24.1913732572984,23.9599367292909,22.6845940738435,21.2871945558932,21.1165148339521,20.5407729670811,20.2545671049041,18.9181221713062,18.3139578049841,13.6181903649926,14.3725235386886,13.1659906583333,12.1834127398259,11.6140985227332,12.1707041468662,12.4709247586633,11.8565791514775,11.9110474415928,12.1501702062634,10.8250414864446,11.5912204379757,14.2196558016976,13.5662940347061,12.1911279403961,12.5383501333105,12.2159784468116,12.0499014058464,12.6697681094878,11.6101604613644,10.7536504478567,12.1171809163756,
Heavily indebted poor countries (HIPC),HPC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,36.3649229066398,35.5929921263162,35.288926103291,32.7742778773082,33.3242086443571,33.7310128755741,33.9249210899071,35.1694555798208,34.9796301160021,34.8826335773431,35.8934682687989,36.2864467899073,34.8970414400462,33.4105812225289,33.7465450033926,32.7449623120004,33.4082110502257,31.6908823568428,30.5865826882768,28.3062260904521,28.2439215179815,27.6238707756998,27.107174373669,25.8934320381618,26.5323457112907,25.0642058010081,24.2380596611282,24.9523464578134,25.7923814497711,24.8589371395979,24.8871897788714,25.1765545897047,23.8645655732738,23.5088172329307,23.0847557019137,23.0863049848259,22.6381524250061,21.816054614965,21.8709503485867,22.6941204401465,
Croatia,HRV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67744331951665,5.6300954634428,5.27751219731167,5.35387819085358,5.44370292345156,5.00880541214274,5.00776811346595,4.8911300306476,3.97346972362205,4.46089454210751,3.90446912122656,4.02112245080687,3.73272626699097,3.92719337688442,4.04274458498447,3.69875440295554,3.68296629648846,3.33836344130566,3.50315148783872,2.98715807805327,3.01033688689031,3.11000074522126,2.93188889145942,2.99706841694723,2.92000602707201,3.27416500662687,
Haiti,HTI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1106493112202,30.5929975976556,29.7367513854808,29.8987995795763,34.1206078469269,30.8470425697263,33.9282580806658,23.5553973604835,19.4953609020945,20.8146613339259,21.1624728161658,22.5610708406735,17.1891871327961,16.4529500895812,15.8393417375598,16.713046904599,15.8435883676965,18.0543739089698,17.6984842722589,19.0816434078703,18.4294420073186,18.7746772314926,20.2193899742095,20.0431184952698,19.4698861201351,19.2308683960953,17.8127897436534,17.2402852280605,17.9915843285797,18.8142008020631,18.7390551604381,19.3827491936875,19.797871931712,
Hungary,HUN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17803855506818,7.26248033466694,6.3222843016517,6.03650279072181,5.31042369241763,4.93445987752074,4.91438887698312,4.26079504256631,3.9010994725515,4.35914066863,3.72896915253967,3.53984378955038,3.49205522865338,3.45710174368459,3.06366661093109,3.04012172969024,4.00038229565524,3.901350501394,3.92497157564049,3.94355867224227,3.79258988806609,3.89380197715333,3.75989557884692,3.45262471103753,3.31731327754577,3.45041148563474,
